iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,rolling_immunity
BRA,South America,Brazil,2020-08-04,2801921.0,51603.0,45532.857,95819.0,1154.0,1040.0,13093.49,241.143,212.777,447.766,5.393,4.86,1.03,,,,,,,,,,,,,80428.0,0.376,,,tests performed,,,,,,,,,,,,72.69,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.032879104821618266
BRA,South America,Brazil,2020-08-05,2859073.0,57152.0,43829.714,97256.0,1437.0,1017.429,13360.564,267.074,204.818,454.481,6.715,4.754,1.02,,,,,,,,,,,,,80814.0,0.378,,,tests performed,,,,,,,,,,,,72.69,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03330186180799812
BRA,South America,Brazil,2020-08-06,2912212.0,53139.0,43158.571,98493.0,1237.0,1032.857,13608.884,248.321,201.682,460.262,5.781,4.827,1.02,,,,,,,,,,,,,81200.0,0.379,,,tests performed,,,,,,,,,,,,72.69,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03362742734198518
BRA,South America,Brazil,2020-08-07,2962442.0,50230.0,42851.0,99572.0,1079.0,1013.857,13843.611,234.727,200.244,465.304,5.042,4.738,1.01,,,,,,,,,,,,,81587.0,0.381,,,tests performed,,,,,,,,,,,,72.69,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03387594742006862
BRA,South America,Brazil,2020-08-08,3012412.0,49970.0,43505.0,100477.0,905.0,987.714,14077.123,233.512,203.301,469.533,4.229,4.616,1.01,,,,,,,,,,3810322.0,17.806,,81973.0,0.383,,,tests performed,,,,,,,,,,,,72.69,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03404035536667582
BRA,South America,Brazil,2020-08-09,3035422.0,23010.0,43106.429,101049.0,572.0,992.143,14184.65,107.527,201.438,472.206,2.673,4.636,1.01,,,,,,,,,,,,,77580.0,0.363,,,tests performed,,,,,,,,,,,,72.69,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03404680156632569
BRA,South America,Brazil,2020-08-10,3057470.0,22048.0,43878.857,101752.0,703.0,1012.429,14287.681,103.031,205.048,475.491,3.285,4.731,1.0,,,,,,,,,,,,,72801.0,0.34,,,tests performed,,,,,,,,,,,,72.69,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.034112979607112785
BRA,South America,Brazil,2020-08-11,3109630.0,52160.0,43958.429,103026.0,1274.0,1029.571,14531.427,243.746,205.42,481.445,5.953,4.811,1.0,,,,,,,,,,,,,68021.0,0.318,,,tests performed,,,,,,,,,,,,72.69,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03444416317414142
BRA,South America,Brazil,2020-08-12,3164785.0,55155.0,43673.143,104201.0,1175.0,992.143,14789.168,257.742,204.086,486.935,5.491,4.636,1.0,,,,,,,,,,,,,63242.0,0.296,,,tests performed,,,,,,,,,,,,72.69,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03472577616681874
BRA,South America,Brazil,2020-08-13,3224876.0,60091.0,44666.286,105463.0,1262.0,995.714,15069.976,280.808,208.727,492.833,5.897,4.653,0.99,,,,,,,,,,,,,58463.0,0.273,,,tests performed,,,,,,,,,,,,72.69,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.035044994154231526
BRA,South America,Brazil,2020-08-14,3275520.0,50644.0,44725.429,106523.0,1060.0,993.0,15306.637,236.661,209.004,497.786,4.953,4.64,0.99,,,,,,,,,,,,,53684.0,0.251,,,tests performed,,,,,,,,,,,,72.69,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.035266540404541344
BRA,South America,Brazil,2020-08-15,3317096.0,41576.0,43526.286,107232.0,709.0,965.0,15500.924,194.286,203.4,501.099,3.313,4.509,0.98,,,,,,,,,,4152652.0,19.406,,48904.0,0.229,,,tests performed,,,,,,,,,,,,69.91,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03532131103442974
BRA,South America,Brazil,2020-08-16,3340197.0,23101.0,43539.286,107852.0,620.0,971.857,15608.876,107.952,203.461,503.997,2.897,4.542,0.98,,,,,,,,,,,,,55087.0,0.257,,,tests performed,,,,,,,,,,,,69.91,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.035332650945855665
BRA,South America,Brazil,2020-08-17,3359570.0,19373.0,43157.143,108536.0,684.0,969.143,15699.406,90.531,201.675,507.193,3.196,4.529,0.97,,,,,,,,,,,,,61270.0,0.286,,,tests performed,,,,,,,,,,,,69.91,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03537228871317498
BRA,South America,Brazil,2020-08-18,3407354.0,47784.0,42532.0,109888.0,1352.0,980.286,15922.703,223.297,198.754,513.511,6.318,4.581,0.97,,,,,,,,,,,,,67453.0,0.315,,,tests performed,,,,,,,,,,,,69.91,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.035722309825374526
BRA,South America,Brazil,2020-08-19,3456652.0,49298.0,41695.286,111100.0,1212.0,985.571,16153.075,230.372,194.844,519.175,5.664,4.606,0.96,,,,,,,,,,,,,73636.0,0.344,,,tests performed,,,,,,,,,,,,69.91,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03600339839907111
BRA,South America,Brazil,2020-08-20,3501975.0,45323.0,39585.571,112304.0,1204.0,977.286,16364.871,211.796,184.985,524.801,5.626,4.567,0.96,,,,,,,,,,,,,79819.0,0.373,,,tests performed,,,,,,,,,,,,69.91,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03627760202654475
BRA,South America,Brazil,2020-08-21,3532330.0,30355.0,36687.143,113358.0,1054.0,976.429,16506.721,141.85,171.441,529.727,4.925,4.563,0.96,,,,,,,,,,,,,86002.0,0.402,,,tests performed,,,,,,,,,,,,69.91,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03647858430286083
BRA,South America,Brazil,2020-08-22,3582362.0,50032.0,37895.143,114250.0,892.0,1002.571,16740.522,233.802,177.086,533.895,4.168,4.685,0.96,,,,,,,,,,4797948.0,22.421,,92185.0,0.431,,,tests performed,,,,,,,,,,,,69.91,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03660112699954721
BRA,South America,Brazil,2020-08-23,3605783.0,23421.0,37940.857,114744.0,494.0,984.571,16849.97,109.447,177.299,536.203,2.308,4.601,0.97,,,,,,,,,,,,,85140.0,0.398,,,tests performed,,,,,,,,,,,,69.91,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03653536693626462
BRA,South America,Brazil,2020-08-24,3622861.0,17078.0,37613.0,115309.0,565.0,967.571,16929.776,79.806,175.767,538.844,2.64,4.522,0.96,,,,,,,,,,,,,78094.0,0.365,,,tests performed,,,,,,,,,,,,73.61,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.036501502970000925
BRA,South America,Brazil,2020-08-25,3669995.0,47134.0,37520.143,116580.0,1271.0,956.0,17150.035,220.259,175.333,544.783,5.939,4.467,0.97,,,,,,,,,,,,,71049.0,0.332,,,tests performed,,,,,,,,,,,,73.61,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.036796088842118595
BRA,South America,Brazil,2020-08-26,3717156.0,47161.0,37214.857,117665.0,1085.0,937.857,17370.42,220.385,173.907,549.853,5.07,4.383,0.97,,,,,,,,,,,,,64003.0,0.299,,,tests performed,,,,,,,,,,,,73.61,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.0370004564766076
BRA,South America,Brazil,2020-08-27,3761391.0,44235.0,37059.429,118649.0,984.0,906.429,17577.132,206.712,173.18,554.452,4.598,4.236,0.96,,,,,,,,,,,,,56958.0,0.266,,,tests performed,,,,,,,,,,,,73.61,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.037154809597905215
BRA,South America,Brazil,2020-08-28,3804803.0,43412.0,38924.714,119504.0,855.0,878.0,17779.998,202.866,181.897,558.447,3.995,4.103,0.97,,,,,,,,,,,,,49912.0,0.233,,,tests performed,,,,,,,,,,,,73.61,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03724632590231792
BRA,South America,Brazil,2020-08-29,3846153.0,41350.0,37684.429,120262.0,758.0,858.857,17973.228,193.23,176.101,561.989,3.542,4.013,0.97,,,,,,,,,,,,,42867.0,0.2,,,tests performed,,,,,,,,,,,,73.61,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03729029402042904
BRA,South America,Brazil,2020-08-30,3862311.0,16158.0,36646.857,120828.0,566.0,869.143,18048.735,75.507,171.252,564.634,2.645,4.062,0.97,,,,,,,,,,,,,42867.0,0.2,,,tests performed,,,,,,,,,,,,73.61,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03724257189317834
BRA,South America,Brazil,2020-08-31,3908272.0,45961.0,40773.0,121381.0,553.0,867.429,18263.513,214.778,190.534,567.218,2.584,4.054,0.97,,,,,,,,,,5183751.0,24.224,,42867.0,0.2,,,tests performed,,,,,,,,,,,,69.91,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,136300.4,14.81,21.65,0.03718730540177836
BRA,South America,Brazil,2020-09-01,3950931.0,42659.0,40133.714,122596.0,1215.0,859.429,18462.86,199.347,187.546,572.896,5.678,4.016,0.96,,,,,,,,,,,,,48636.0,0.227,,,tests performed,,,,,,,,,,,,69.91,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.037439958524502416
BRA,South America,Brazil,2020-09-02,3997865.0,46934.0,40101.286,123780.0,1184.0,873.571,18682.185,219.324,187.395,578.429,5.533,4.082,0.95,,,,,,,,,,,,,54405.0,0.254,,,tests performed,,,,,,,,,,,,69.91,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03767497091963057
BRA,South America,Brazil,2020-09-03,4041638.0,43773.0,40035.286,124614.0,834.0,852.143,18886.738,204.553,187.087,582.326,3.897,3.982,0.94,,,,,,,,,,,,,60174.0,0.281,,,tests performed,,,,,,,,,,,,69.91,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03774335307781697
BRA,South America,Brazil,2020-09-04,4091801.0,50163.0,40999.714,125502.0,888.0,856.857,19121.151,234.414,191.593,586.476,4.15,4.004,0.93,,,,,,,,,,,,,65943.0,0.308,,,tests performed,,,,,,,,,,,,69.91,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03783480447889056
BRA,South America,Brazil,2020-09-05,4123000.0,31199.0,39549.571,126203.0,701.0,848.714,19266.946,145.794,184.817,589.752,3.276,3.966,0.92,,,,,,,,,,5600000.0,26.169,,71712.0,0.335,,,tests performed,,,,,,,,,,,,69.91,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.037836564657449834
BRA,South America,Brazil,2020-09-06,4137521.0,14521.0,39315.714,126650.0,447.0,831.714,19334.803,67.857,183.724,591.841,2.089,3.887,0.92,,,,,,,,,,,,,71710.0,0.335,,,tests performed,,,,,,,,,,,,69.91,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03771780971963943
BRA,South America,Brazil,2020-09-07,4147794.0,10273.0,34217.429,126960.0,310.0,797.0,19382.809,48.006,159.899,593.289,1.449,3.724,0.91,,,,,,,,,,,,,71709.0,0.335,,,tests performed,,,,,,,,,,,,69.91,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.037533873656332185
BRA,South America,Brazil,2020-09-08,4162073.0,14279.0,30163.143,127464.0,504.0,695.429,19449.535,66.726,140.954,595.644,2.355,3.25,0.91,,,,,,,,,,,,,65939.0,0.308,,,tests performed,,,,,,,,,,,,69.91,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03743978977582044
BRA,South America,Brazil,2020-09-09,4197889.0,35816.0,28574.857,128539.0,1075.0,679.857,19616.905,167.37,133.531,600.668,5.024,3.177,0.92,,,,,,,,,,,,,60168.0,0.281,,,tests performed,,,,,,,,,,,,69.91,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03761122805213044
BRA,South America,Brazil,2020-09-10,4238446.0,40557.0,28115.429,129522.0,983.0,701.143,19806.429,189.525,131.385,605.262,4.594,3.276,0.93,,,,,,,,,,,,,54398.0,0.254,,,tests performed,,,,,,,,,,,,69.91,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03773688351296505
BRA,South America,Brazil,2020-09-11,4282164.0,43718.0,27194.714,130396.0,874.0,699.143,20010.725,204.296,127.082,609.346,4.084,3.267,0.93,,,,,,,,,,,,,48628.0,0.227,,,tests performed,,,,,,,,,,,,69.91,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03780905083389397
BRA,South America,Brazil,2020-09-12,4315687.0,33523.0,27526.714,131210.0,814.0,715.286,20167.38,156.654,128.633,613.15,3.804,3.343,0.94,,,,,,,,,,5900000.0,27.571,,42857.0,0.2,,,tests performed,,,,,,,,,,,,69.91,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.037850910891547684
BRA,South America,Brazil,2020-09-13,4330455.0,14768.0,27562.0,131625.0,415.0,710.714,20236.391,69.011,128.798,615.089,1.939,3.321,0.94,,,,,,,,,,,,,47376.0,0.221,,,tests performed,,,,,,,,,,,,69.91,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03770420338360849
BRA,South America,Brazil,2020-09-14,4345610.0,15155.0,28259.429,132006.0,381.0,720.857,20307.211,70.82,132.057,616.869,1.78,3.369,0.95,,,,,,,,,,,,,51896.0,0.243,,,tests performed,,,,,,,,,,,,69.91,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03754053273893463
BRA,South America,Brazil,2020-09-15,4382263.0,36653.0,31455.714,133119.0,1113.0,807.857,20478.492,171.281,146.994,622.07,5.201,3.775,0.95,,,,,,,,,,,,,56415.0,0.264,,,tests performed,,,,,,,,,,,,69.91,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03771794471858498
BRA,South America,Brazil,2020-09-16,4419083.0,36820.0,31599.143,134106.0,987.0,795.286,20650.553,172.061,147.664,626.683,4.612,3.716,0.95,,,,,,,,,,,,,60934.0,0.285,,,tests performed,,,,,,,,,,,,69.91,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03783359468064779
BRA,South America,Brazil,2020-09-17,4455386.0,36303.0,30991.429,134935.0,829.0,773.286,20820.199,169.645,144.824,630.557,3.874,3.614,0.95,,,,,,,,,,,,,65453.0,0.306,,,tests performed,,,,,,,,,,,,69.91,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.037872861200866845
BRA,South America,Brazil,2020-09-18,4495183.0,39797.0,30431.286,135793.0,858.0,771.0,21006.172,185.973,142.207,634.566,4.009,3.603,0.95,,,,,,,,,,,,,69972.0,0.327,,,tests performed,,,,,,,,,,,,69.91,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03792353772811821
BRA,South America,Brazil,2020-09-19,4528240.0,33057.0,30364.714,136532.0,739.0,760.286,21160.649,154.477,141.896,638.02,3.453,3.553,0.95,,,,,,,,,,6421441.0,30.008,,74492.0,0.348,,,tests performed,,,,,,,,,,,,69.91,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.037916403553072735
BRA,South America,Brazil,2020-09-20,4544629.0,16389.0,30596.286,136895.0,363.0,752.857,21237.235,76.586,142.978,639.716,1.696,3.518,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.91,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03773166788062653
BRA,South America,Brazil,2020-09-21,4558040.0,13411.0,30347.143,137272.0,377.0,752.286,21299.905,62.67,141.813,641.478,1.762,3.515,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.91,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.037552563221889664
BRA,South America,Brazil,2020-09-22,4591364.0,33324.0,29871.571,138105.0,833.0,712.286,21455.63,155.724,139.591,645.37,3.893,3.329,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.91,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.037585604213812226
BRA,South America,Brazil,2020-09-23,4591364.0,0.0,24611.571,138105.0,0.0,571.286,21455.63,0.0,115.011,645.37,0.0,2.67,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.13,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.037227265089660184
BRA,South America,Brazil,2020-09-24,4657702.0,66338.0,28902.286,139808.0,1703.0,696.143,21765.63,310.0,135.062,653.328,7.958,3.253,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.13,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03766478369150888
BRA,South America,Brazil,2020-09-25,4689613.0,31911.0,27775.714,140537.0,729.0,677.714,21914.751,149.121,129.797,656.735,3.407,3.167,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.13,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03764277626725123
BRA,South America,Brazil,2020-09-26,4717991.0,28378.0,27107.286,141406.0,869.0,696.286,22047.363,132.612,126.673,660.796,4.061,3.254,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.13,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03768436373088027
BRA,South America,Brazil,2020-09-27,4732309.0,14318.0,26811.429,141741.0,335.0,692.286,22114.271,66.909,125.291,662.361,1.565,3.235,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.13,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.037474214506934854
BRA,South America,Brazil,2020-09-28,4745464.0,13155.0,26774.857,142058.0,317.0,683.714,22175.745,61.474,125.12,663.843,1.481,3.195,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.13,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03725489314309301
BRA,South America,Brazil,2020-09-29,4777522.0,32058.0,26594.0,142921.0,863.0,688.0,22325.553,149.808,124.275,667.876,4.033,3.215,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.13,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03728999806120227
BRA,South America,Brazil,2020-09-30,4810935.0,33413.0,31367.286,143952.0,1031.0,835.286,22481.694,156.14,146.581,672.694,4.818,3.903,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.13,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,153903.4,14.92,15.81,0.037401587670364375
BRA,South America,Brazil,2020-10-01,4847092.0,36157.0,27055.714,144680.0,728.0,696.0,22650.657,168.963,126.432,676.095,3.402,3.252,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.13,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.037368998405682696
BRA,South America,Brazil,2020-10-02,4847092.0,0.0,22497.0,144680.0,0.0,591.857,22650.657,0.0,105.129,676.095,0.0,2.766,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.13,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.0369945450804728
BRA,South America,Brazil,2020-10-03,4906833.0,59741.0,26977.429,145987.0,1307.0,654.429,22929.829,279.172,126.067,682.203,6.108,3.058,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.13,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03723096457999484
BRA,South America,Brazil,2020-10-04,4915289.0,8456.0,26140.0,146352.0,365.0,658.714,22969.344,39.515,122.153,683.909,1.706,3.078,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.13,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03702399302353694
BRA,South America,Brazil,2020-10-05,4927235.0,11946.0,25967.286,146675.0,323.0,659.571,23025.168,55.824,121.346,685.418,1.509,3.082,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.13,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.036796763836846366
BRA,South America,Brazil,2020-10-06,4969141.0,41906.0,27374.143,147494.0,819.0,653.286,23220.997,195.828,127.92,689.245,3.827,3.053,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.13,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03680082418974702
BRA,South America,Brazil,2020-10-07,5000694.0,31553.0,27108.429,148228.0,734.0,610.857,23368.445,147.448,126.679,692.675,3.43,2.855,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.13,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03676337755915921
BRA,South America,Brazil,2020-10-08,5028444.0,27750.0,25907.429,148957.0,729.0,611.0,23498.122,129.677,121.066,696.082,3.407,2.855,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.43,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03672196663261283
BRA,South America,Brazil,2020-10-09,5055888.0,27444.0,29828.0,149639.0,682.0,708.429,23626.369,128.247,139.387,699.269,3.187,3.311,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.43,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.036656873775657246
BRA,South America,Brazil,2020-10-10,5082637.0,26749.0,25114.857,150198.0,559.0,601.571,23751.368,124.999,117.363,701.881,2.612,2.811,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.43,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.036532788975631385
BRA,South America,Brazil,2020-10-11,5094979.0,12342.0,25670.0,150488.0,290.0,590.857,23809.043,57.675,119.957,703.237,1.355,2.761,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.43,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.036281820743593096
BRA,South America,Brazil,2020-10-12,5103408.0,8429.0,25167.571,150689.0,201.0,573.429,23848.432,39.389,117.609,704.176,0.939,2.68,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.43,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,,,,0.03598903918430534
